Point_ID,X_Position,Y_Position,Z_Position,Intensity,Return_Number,Number_of_Returns,Scan_Angle,Scan_Time,Classification
585,633.4008543167258,459.3436555939564,52.97749152567985,28.239495648752328,4,4,8.589456183541031,0.9293152595474673,0
586,240.14561877819307,55.1015351588311,32.17370298582778,73.65703644956602,2,4,24.16301608867196,0.4812936029793071,3
587,75.86332810866392,426.8947278233026,7.502208889291817,53.011454092101836,4,4,-23.163263179169256,0.754708978643566,2
588,128.87972191064924,469.0249397178835,89.56512304019185,101.12374778325564,4,2,-11.073332035086132,0.669191388807639,0
589,128.04583895777245,928.5555328941359,80.26758125262869,28.36022662556492,3,3,-24.553214378718856,0.8114452100924915,1
590,151.90269351229435,641.0861035821595,13.952678055966928,8.119644859764952,1,3,-5.55700045173397,0.787688402250992,3
591,138.82717264941013,311.6529166546489,77.67682713500729,167.4824711806581,1,4,24.695590413446688,0.15323197003322675,3
592,640.8747448032146,525.3182644507214,62.584666605061,155.61348946390024,2,3,16.891389063711365,0.23373553180854634,3
593,181.88008439914483,66.05530782216007,40.91437879176223,180.6315286898586,3,1,13.374006026719151,0.26573157717756735,2
594,345.6672833238632,972.5682356497368,25.40211490955627,168.39854226919272,3,1,1.9816502917621222,0.8184985592170105,2
595,896.7884099060118,360.059901930726,85.97287835022325,29.145143691307794,4,4,23.009144540131373,0.8107417039291889,0
596,473.9616402628724,477.8673549131358,70.01882592940531,74.22511475078981,3,4,-3.033492105520299,0.49533534693944214,3
597,667.5577385210272,355.2839742369226,54.773990946913685,33.02928552458985,4,4,-21.018859973961703,0.5808322592519212,0
598,172.31987120162984,682.5117301162002,60.95685338984641,214.9579625223836,2,3,20.25511338724675,0.8269221529683999,3
599,192.2890188086708,662.2321583295931,9.106618208218098,190.46043211565845,3,2,-13.221700316896388,0.3125936006777432,1
600,40.86861626647887,715.3223105291356,47.39197609111919,51.389385744151824,3,4,-26.781987538533116,0.0501787769163633,3
601,168.93506307216455,268.14322961192084,19.3700292785702,87.03385632492282,4,3,-22.437718159872517,0.4825964382791672,0
602,278.59033903195865,315.668481164066,20.838367900882538,246.4868230273746,3,4,6.543534971648896,0.9137171438486718,2
603,177.0104842767468,125.25123109620795,66.13039622868668,151.51063625931113,1,2,6.4249178352703495,0.7904682609600729,1
604,88.70253375705562,655.5099718461126,91.1256151834288,204.2946773117951,2,4,-14.38900973507793,0.3666173031084857,1
605,120.63587110060081,39.79712733565255,40.375661047834654,67.47071386602593,1,1,13.630808876758742,0.06477136048283672,3
606,460.7787680327258,597.6823355234591,20.774927301219037,53.56349464572283,4,4,16.418409323972064,0.63691950538251,1
607,206.33371840579252,869.6958848516339,64.87469372366542,199.89881685586985,4,1,25.23015756801709,0.8344907958705201,0
608,364.2698610480755,890.8321482896336,87.11870463503178,174.89747608401723,4,1,5.09624992069422,0.6649485664546385,0
609,503.4172708548569,449.0377603699617,74.83188011224908,173.64937194899974,2,3,16.765401848854374,0.4250746647630197,3
610,690.3948286293653,459.30368821307377,86.87572305365872,140.92181836644446,3,3,15.185980786298025,0.12335361317907134,2
611,39.31213984109894,76.96918300801737,53.655467101079935,143.71247740801996,1,1,-14.531457091968427,0.9107742441373549,1
612,799.4103989090427,670.7650254430357,75.1876244369191,187.6028638530947,3,1,-11.386444323740438,0.27595832575338297,1
613,627.9003894909077,821.2594203728455,14.006455935893648,68.8506326859048,4,4,-1.2910562548277156,0.22428703649295934,3
614,81.75903194887191,244.65505460471303,34.82746153631915,89.95595879352372,3,4,-28.85766194824509,0.8159766656096541,1
615,873.5786241067772,421.30088163336467,38.95491644815225,222.26737648261405,2,1,-12.156133610536589,0.981219938723857,2
616,920.8724005318131,838.8393367652703,51.12957462460346,78.76062625810023,4,3,-1.567027599345721,0.6601602587447604,3
617,61.07795985486375,877.120467662288,92.90763602568236,139.30894070172124,3,4,-23.515842283131377,0.6248104890245506,0
618,276.87764814720373,243.17998026422595,87.42965602221743,179.17306332170443,1,4,-22.423446733492476,0.31943086922106256,1
619,806.2012797930613,550.5706345413643,13.452549228918453,254.98083084246002,4,4,-2.2057958557595327,0.020413450685129342,3
620,748.2596903836584,192.49315063582705,17.27896518824632,110.99928953130964,4,3,13.85790189515587,0.19179786582270963,0
621,184.52101935637734,101.87876413955654,35.76405495889114,109.16368353936066,2,1,20.02493585524099,0.5844304365565719,0
622,209.3493233367103,911.1205013919575,29.07438658906739,214.8600367555852,2,4,2.7788338502849115,0.15131646181604552,0
623,370.472102791382,820.5075042321091,61.47709531562623,205.40329337126514,1,3,-1.5150607471961344,0.8838358069313271,3
624,484.52298519102135,760.0349018031739,90.2776047764545,186.42434984230988,3,3,-6.943165892414687,0.18814468785288518,3
625,618.254771530296,48.766318813140416,96.22915416725868,118.12355753930237,3,3,-18.423060453743627,0.5221044530119016,0
626,368.9136395697724,843.7287927102575,65.36029525352265,82.60447564098253,4,3,-21.20627983113812,0.5120132457687949,0
627,462.53471613314787,438.04407590538375,83.81592014010867,155.2262730591364,4,4,17.513787099708487,0.6039456301296505,3
628,747.4709381337566,342.39512329585966,52.52022002307971,223.43693974856845,3,1,-2.0996020672598306,0.327434069718039,3
629,36.6832028905979,546.4763610253765,20.832694686003972,225.36325184318957,3,1,17.419214728785278,0.8735342010653153,2
630,252.43694434402076,91.35324272355582,52.46884120934774,27.6670779929618,3,3,12.244982154037785,0.4443015359750696,0
631,713.3495858845524,756.6465493523988,55.508260143765106,109.22932237235342,4,1,-18.36624513699727,0.700153578736574,1
632,895.2068376871994,582.4350768882958,74.24575642135565,118.50409883068112,2,4,0.6184358526735458,0.6359108609667031,1
633,511.6774421156661,186.5900968731675,21.98829897073491,249.29191871855707,2,1,-3.3590021746391585,0.11715608311970327,3
634,532.1134852653156,188.2321997690456,36.83103820867317,172.88949388685904,1,1,-4.567589634558196,0.6226393527026114,1
635,107.17201133977605,184.24865157267422,36.40274692145663,103.84783640182799,3,2,2.5542629522288323,0.550702677981096,3
636,447.41236682345465,57.002387551933985,95.94395957411649,6.644760926326215,3,1,28.924914064526277,0.8986040632559059,2
637,532.6172664550231,587.7984493716848,44.394496032671896,144.17321582529496,3,1,18.774035860244716,0.8808766364849033,3
638,242.47050363472965,840.3481775885081,75.50939672981465,24.49937378778081,1,3,24.222745897823494,0.15095478741164636,0
639,269.243230949381,17.4982139873886,75.0811381374439,212.78473912367957,3,3,-28.221625009437748,0.08168514558660767,3
640,377.2841631046226,49.00464497127355,26.554418480324138,191.89225844544234,2,2,-21.579817992449644,0.29459221921086876,1
641,20.07119777772637,572.7702766869457,57.18696893717321,117.42983577658558,3,4,-24.91418038652619,0.9866128566843088,1
642,322.0791655831783,819.4956853860523,89.43028933186481,109.44874878313342,1,2,-14.206139696083401,0.021573776406316747,1
643,211.44800699654465,326.73889056863356,47.51977194569494,228.82143622003602,4,1,-3.486450482000972,0.6728922395728768,0
644,327.49735217791465,349.6143988077222,94.5117507342546,73.55687935662274,4,1,8.523194859353374,0.6085137338409772,3
645,119.76213181925121,596.3464974967759,21.44582293241616,63.50009033722655,2,4,0.04987597719611969,0.6465782804578168,3
646,890.527280739895,274.212889124147,7.415910577403073,239.49534537056934,2,4,24.191034894788388,0.21828588977074148,1
647,593.5924535540487,26.60836607768413,89.14538731447493,206.35768837213806,2,3,26.391357533631826,0.22671734579984992,0
648,679.1023191444896,735.228518101596,84.76811979622167,209.25952623213462,4,1,-20.188742928152465,0.4306420821738246,1
649,789.1712386073383,625.6499129414531,99.25898759338448,49.77442264036101,3,1,21.174775215887102,0.09585780706695635,1
650,498.44219892905727,580.7559990556591,67.93934881124261,36.54047781488828,1,1,-1.0966677592019387,0.0746132090189402,0
651,86.92028808742369,741.6841289918232,93.66879266671495,6.637535203369399,1,1,-2.8002317209569405,0.0883594534860972,1
652,537.1065418185477,675.2308375620376,82.69490250841109,60.44558477426341,3,1,17.096360909074086,0.5729791713062578,2
653,586.8411180208791,205.88198817832114,84.44263331200868,197.4185753871528,4,1,-24.411569457307404,0.39774185689789376,0
654,745.43947418433,352.48104694335115,56.914157045426826,61.20979678485819,4,1,22.949587645148796,0.2936167806572736,1
655,431.6595462296794,126.110141678625,38.23645979167109,185.92133731669344,1,1,10.25180127285688,0.3158193796513056,3
656,127.58030279556377,129.85701341788103,93.45580725432818,64.23660766869249,2,3,22.51569645947987,0.20728330584907373,2
657,283.77590579872447,676.1957463565392,43.211717561589445,100.79958697742127,2,2,29.66865466245737,0.4115053353219349,3
658,363.0822963986351,858.6001069824982,53.881936724966906,250.70638392740915,1,1,1.0802671414352005,0.20305806919996738,3
659,645.9172413316012,962.732583861139,44.611430712518775,62.42699147745457,1,3,-24.404268125464263,0.6980460422993325,2
660,570.7783046689119,628.3471175494444,56.48183139601971,95.97450996105825,3,1,-20.00856822414681,0.12393251265393612,0
661,356.0967258978462,184.10132336095697,47.05050789923272,76.77723101862948,3,4,-10.582905446741403,0.9482420845808465,1
662,986.5152487929797,105.65034544893071,4.796755857947588,27.954371514150584,3,1,-23.786823471917426,0.0898189401272822,3
663,605.7748193568872,812.8509715367578,88.20481860076987,124.92300624336036,3,2,18.92050956826619,0.943460714279876,3
664,237.22679173599448,578.7564763599993,44.43938189157698,96.56611914991558,3,3,-12.187928938033892,0.8332949715204067,3
665,101.78247262040374,618.2850210137199,58.894364850734874,177.19620688085644,3,4,28.553171281191915,0.6807121206133804,0
666,152.85913918433204,781.4620887547093,13.918780275798703,208.4866094726443,2,4,12.155485915911342,0.9123016555654836,3
667,245.95772838450813,703.2772277324516,0.3387847982639136,138.78367719638783,1,1,-19.59417778466654,0.13921879351737687,3
668,160.68137325955567,834.4582528560967,24.529009364364295,8.2100876322709,4,2,-1.4374411833635818,0.17631477418691532,3
669,186.56702405130576,56.213905459878475,70.45860321333502,157.825200839854,3,2,-1.9869467020007328,0.2521525920588158,2
670,285.0951686938471,747.5206367465048,9.91945301128786,14.124636155339495,2,1,-0.44930049998196964,0.2448115267658909,2
671,173.37359529475484,850.8527573220954,90.88874403864679,157.17086251775135,1,1,2.141470238576133,0.31084827092716016,3
672,896.7654246264252,286.13504245831433,21.50225693561846,174.68263706364306,1,3,-28.12961506093615,0.5756308982730933,0
673,80.2337456616422,640.4472739932529,20.45936142917758,50.4307450424672,1,3,11.178067544617406,0.028172611305104622,0
674,524.5113895702547,314.1620638369721,18.15079616214955,208.93326792405162,3,1,-0.7684934826934047,0.3822725950399758,1
675,410.3968269896615,957.971066482454,1.3981712971364746,232.32670855138238,3,1,17.457923932121936,0.24638512789259648,2
676,982.3786169086064,33.42357243550376,77.18054684782346,207.33717584902402,4,4,18.920974395625834,0.606629848052722,0
677,112.03890216805235,579.792843832955,87.50345312452585,77.80284350408095,3,2,-16.167892680496955,0.9851693310515356,3
678,397.85559904574166,166.50354704951508,61.416270261619886,149.59396817363677,1,3,-27.09462321439333,0.5176546121833726,2
679,969.4704332753688,712.2202051771586,18.819998167986228,233.27786304376306,1,1,12.194031366739353,0.4256852391184338,0
680,865.5071258939803,175.89028341866208,28.527799694087975,81.76950518682673,2,1,28.66576730783246,0.36824354514511615,1
681,817.0720709492799,235.38326189835757,47.592669736496326,209.1070946776834,2,3,-3.200520805145935,0.7849492188798577,3
682,257.90282704493984,494.3708110457581,95.43459516233008,2.4161584717326132,4,4,-14.423231424384253,0.07198093165072694,2
683,170.88758739006582,914.8349499968781,24.73513718177428,0.9299092100924489,2,4,-20.59968632499114,0.9597705144601215,1
684,668.643219924431,211.71437214797083,73.16459039198881,193.72647338643668,4,1,-12.753264156564896,0.4179178859880456,1
685,929.3759891275857,144.24002111810353,43.94482232929203,194.1691334424159,2,2,-10.324826917713011,0.313700725825113,2
686,556.7628930139298,758.9768318540306,29.78473483600218,201.18918290233492,1,2,-4.56751539393213,0.9740681163997013,0
687,571.6126894698998,500.619532333931,45.59159370221138,237.1568436614814,3,1,9.324427392875187,0.9358788632431999,3
688,279.97909366028415,911.7851123817715,7.120671754123253,30.066109514172474,3,3,-13.610216635186376,0.641934139765721,1
689,769.4929331919369,146.6145571598423,79.86873709303624,59.15617117084053,4,2,-26.941394191879443,0.018507374850401326,1
690,187.04374855752337,645.9278930230394,24.330192798296714,230.44985469532094,3,3,-7.603283305636825,0.7485349762065718,2
691,323.6792364042437,232.87914615181504,72.54121231929705,45.19523043195013,3,3,21.337776969544542,0.3355574000420013,2
692,425.43643861641675,156.7604286516393,6.834837144819472,173.9684632320289,2,3,-0.09890934888697345,0.3882802308542611,2
693,507.61037868445504,683.4294151572706,95.5098556165686,135.26806501040792,1,4,27.887025464724587,0.1587421289773886,1
694,242.40973241508024,593.6846199087332,19.30149854056986,21.214387597134348,3,2,0.21729186532390443,0.5234580838648993,0
695,114.83682473920354,754.8274583623312,88.27420762070804,72.74223379509088,1,4,-13.446070984689133,0.7445525962037662,0
696,610.6200424416326,309.46257644618237,80.94732096154344,132.6949151924468,2,2,-18.401160165287124,0.27301111809306844,3
697,288.6305532402558,447.97165638218996,96.7859924081416,217.3492797543777,2,1,11.671469807134585,0.9387329080433752,2
698,581.2382214226122,405.47167633041846,47.78906609457496,180.4223148517418,3,3,2.1828771466461845,0.19473685600295432,3
699,154.36271527420232,984.0894639665142,72.73972938459515,158.58020617100792,3,2,6.239935739726491,0.06626234059443337,1
700,481.1401018548175,292.2489567393879,37.0710657037784,126.48838693506077,2,2,15.307607360047868,0.644363873349901,1
701,532.5894325515859,294.8172383467669,18.436823801969382,76.16441587260425,2,1,13.55420785589358,0.8493187318800468,1
702,51.82353682242691,354.54820882860736,44.30759329334488,30.407452386411602,4,4,-27.398201989906383,0.9531328593075122,3
703,336.6042781939206,564.5940812903215,16.574901538845488,104.31438881435436,4,2,18.15431431770169,0.7671710105165188,2
704,134.41467693897425,252.32274426374522,98.20446227863839,7.272215947379607,1,2,1.9621984231026843,0.1996500115060723,3
705,63.37497047276774,915.289940379274,9.624649114071637,53.8192517630469,2,4,-6.497488151113643,0.9776611848037303,3
706,989.9602323899452,265.68556486626346,58.92117234526204,110.28326084752825,1,4,2.251165576084219,0.9194358760288427,1
707,322.35384497472296,895.8157315601946,62.64638552540559,106.74432234633834,2,2,6.747086907439503,0.16316742276244744,1
708,809.8744458546348,103.47506364658466,53.80795428740542,11.295334904233062,1,4,-21.02962140757218,0.5587858269153244,0
709,254.64065476376385,656.5627023996523,66.21858857118336,150.2103391489493,4,1,-4.9550762804133015,0.5555174259309789,2
710,681.5027222239293,906.9855184382437,11.618077501189095,140.16948524257523,2,1,-9.86482738870897,0.44253477812947084,2
711,760.2278598896866,168.74943839822953,55.501852420529104,19.916597525332776,2,3,-8.975463310917696,0.9842813302596888,2
712,595.6387406078443,968.326960099255,28.721257112736154,240.506578377412,1,2,-24.519903695561506,0.059622237180221194,3
713,471.57618855015835,452.8833604155117,94.01760633010566,25.34260863246933,1,1,-20.409390719986177,0.6272089084435847,1
714,411.8409141472685,945.7151084410244,76.20716534397258,217.9827085655207,3,1,-20.290075944826718,0.20530362267881008,1
715,348.8682665429953,676.820043630047,97.25144821597426,0.07898163832651461,3,1,-7.606515406701135,0.5273312047309596,0
716,929.5291442478258,301.58686987355156,3.7556069740189546,224.9816792365727,4,3,23.669492692487495,0.7797407717875188,3
717,830.6194077877292,188.3025249171064,28.51331751807087,5.028531712099702,2,4,-17.63835768474344,0.24672680316854634,2
718,965.0269106665125,303.7350462250994,19.5422586638349,193.24206813248958,2,3,-5.028449539511726,0.3933595464831485,3
719,124.29722348554473,93.01740926267499,1.11545873118305,92.2311568815645,1,3,-11.303435082051728,0.9507680742803991,1
720,730.8674752036443,143.86796634332975,24.232573024632142,188.24528403476157,4,3,17.242998753080286,0.7614807377203096,0
721,938.3404568210378,104.66044034648114,67.8775983520429,102.44502738336952,2,3,-26.99241406075103,0.5727231845118356,3
722,181.23306616566015,422.94354374155773,23.108892213456855,18.081520194619642,4,2,-18.207396267846576,0.22199738780671674,1
723,66.49626736677749,795.5783762575865,50.90034454826182,195.71420732581785,3,2,-17.36150745871234,0.4253054374775831,3
724,741.1206492900591,141.3835542163402,88.78181149649987,18.169434756948068,1,1,29.577768018793876,0.7740613190499227,1
725,574.4731131799119,130.32043317233587,69.37579203490752,235.1407111701106,2,3,4.246501077978216,0.8205430781099762,3
726,841.828776758272,643.4289495173308,39.462906990603194,12.998379126873651,1,3,-21.662504136988908,0.24460619814239892,2
727,139.77237662628949,197.1829819680663,37.24689389121083,122.22794583173643,3,1,-13.668051643406073,0.6620602104170192,3
728,795.2673118598902,97.6100381089916,45.573581400848475,184.3737798669529,4,4,-19.930674352624543,0.09500299212339991,3
729,201.62732004774452,166.84857820557764,17.704144105990636,100.27784852196962,4,2,-22.52372582283312,0.02321230745046443,2
730,163.6559428657045,923.7313958767761,63.40007674159881,55.39453602107085,3,3,17.830921704473553,0.5486739234330212,3
731,164.26579793099293,821.4712527761908,36.41528191046055,193.5681951559869,3,4,-0.2548422803787105,0.22437985428042873,1
732,814.5747202313821,354.0645623550941,85.23653492620437,199.99514972112524,2,4,7.8726082109268845,0.07891203124213286,1
733,665.1972206962001,655.8207673273928,75.65526600578163,235.28722090836365,2,3,-10.124925180480236,0.72982831289523,1
734,523.0654247691193,537.275673668038,61.05131640921601,95.92210315992482,2,3,3.2217051640397685,0.49797458836464503,1
735,358.8304841235025,677.124263482564,36.420222264951605,129.09419229681833,2,4,-14.545858048578173,0.7962770109584505,1
736,877.2005408131083,682.6711524627593,20.99318316734844,92.59775292574837,2,2,-11.517823504305909,0.6639442396805569,2
737,392.4451074226354,628.7340150599929,77.61518641056229,65.55586457209888,4,2,9.134276662003977,0.72980493991549,2
738,816.599439471577,266.1013685373086,48.64090989910865,191.51340519209018,2,3,-20.978992444846185,0.3073605812958998,3
739,439.13490857021844,39.00642076281813,22.47500381773575,86.61122047932363,3,3,7.0333115500477135,0.2632758256832364,1
740,376.9444294249076,455.5667819901088,19.51746150400062,109.17810770804978,3,1,21.134088985387635,0.6008748920952612,3
741,462.6797856696064,890.9738846907038,16.540090450135903,102.9367826941271,2,1,-22.774606429153856,0.20008214039808436,1
742,301.3778741641421,569.4972585185759,77.7161196205595,181.7286125399202,3,2,23.847676834198737,0.8154121156320211,3
743,747.6093801762511,832.391041701908,22.89871853003117,234.03788465822333,1,1,-25.233259182066302,0.5229201689742385,2
744,502.72039009247914,991.6243429612282,52.66422635251975,170.0227956333812,4,4,-9.065446382647618,0.226989932347761,1
745,232.2126951468173,163.61620413827626,45.15463609730565,120.2535620040293,4,4,6.630558914279675,0.6251682323299085,2
746,899.5745732745685,691.7776391419823,57.96108992282839,198.69730425841527,2,4,3.5648856071122097,0.9450357350836177,3
747,383.8912213732114,674.2935737000246,87.71549003711942,163.44768765114506,1,4,-24.21653565033399,0.0820947265907741,2
748,543.5528611139886,979.9554473582784,86.77473900817306,15.455641065042439,2,3,17.934790067151184,0.10934520731350295,2
749,906.4721109645469,985.6007339528004,45.107607182485964,24.394214536804622,2,4,28.38919758871517,0.8438391468633399,2
750,624.2379959139921,686.6786117241295,1.5366250734723308,9.6688207387765,3,2,-19.126302648973795,0.10959377456687358,0
751,116.89804070836406,243.61479198219428,42.64438057143032,116.48816318261156,4,1,23.707858188927766,0.0393753693529878,3
752,939.8321236134751,798.555838130599,60.61935374241404,210.59262575643604,1,2,3.4085665267050302,0.3479305810464729,3
753,627.7080530714179,107.0291342110381,55.77647590980618,79.83620818459477,3,3,26.156026274719643,0.4667058849215976,1
754,334.9056146570861,780.6993041716287,65.13361058002054,97.96084668858283,4,1,-19.434842494994335,0.5694444366906898,1
755,139.27207266338726,910.1961241446965,15.407573247308349,231.9166626338121,4,1,17.52128359076547,0.5073002325642498,1
756,794.025189270296,382.83339476843526,64.65350987807325,213.41037855574697,2,1,-26.413105473280133,0.9131845626581134,2
757,620.0727559285135,630.6352949830805,18.265161874377224,169.5872686575528,1,4,22.99178680816359,0.7686681003916374,3
758,533.4610919763215,430.1427320968263,75.0523980696749,68.03496443352408,2,3,10.449565331978022,0.9838102558617108,2
759,893.8925830509577,437.76505498812844,33.908761326268,29.845578085553093,3,2,-7.784712964654197,0.4764554232253223,3
760,788.5972112245307,310.37088910812,70.98954333814535,4.094999783428998,2,4,-18.57199059012899,0.08432960983917892,2
761,151.67487973275118,762.1296204503246,4.786559890610709,27.287721514127323,2,1,18.991985914032284,0.9555306429428746,1
762,311.72206779554824,936.1765641665052,40.78600255909134,74.6120931241054,4,2,6.194479283688693,0.004113161589097358,2
763,248.48913981446574,940.7508592344611,70.50345222633328,140.7064662127714,4,2,-8.375048823119918,0.7760960138390484,0
764,743.946292572677,174.78128487493382,22.687051633149412,16.320021101858657,3,2,-3.369850511849023,0.03128203077167946,1
765,33.53243473577938,874.743649656566,79.52870447972225,34.7380834712045,4,3,19.59255936434259,0.7612141906516384,0
766,569.8896848713165,737.4314414271221,63.0779733104932,46.17557908852497,4,4,-9.664368398587936,0.9379389398480542,0
767,762.4586857406905,252.83740069028926,58.75617721497983,161.1554337107431,4,3,-24.62203931340428,0.38926029733104683,1
768,876.7656367617494,67.28461292151455,35.35488542043371,157.02639873993172,2,1,24.676930332208364,0.24096485121971767,0
769,342.08174871590745,267.99726688437795,48.24514703811176,140.445260224899,1,1,-6.759375620517925,0.22627915251183084,0
770,821.2573046720129,912.2082367815257,59.73493009778531,63.8778632974646,3,2,-9.096749333087189,0.49171764415020336,3
771,110.63173695520723,633.1786748957722,47.24621139148905,94.63552126077666,2,2,-17.736022867443637,0.17088703575679154,2
772,846.4522917345182,721.0546608978718,69.831332394056,24.655877666124475,3,2,23.845354273700735,0.6729236306597121,0
773,127.48866233198241,257.15235110909583,43.36969331069596,57.74745395830399,2,3,-16.949679978729968,0.3683523574883749,2
774,397.2872905603673,719.3881555748203,20.227318174203035,228.91483275050803,3,4,8.20037208008302,0.32310949240325904,0
775,797.2953657795537,28.121506277923757,21.393378280104724,249.82139534113625,4,3,22.845900696486176,0.46128557625645705,1
776,149.91742734877377,375.3213457730138,0.5803768842941093,165.15319433827514,3,1,-27.905183123806957,0.5425875024397518,1
777,229.2513952326415,626.7533485423312,30.095771555867245,233.78993946597214,1,2,19.727502318011744,0.1419302622587958,3
778,722.2525683930663,146.09656554132022,74.89176404785196,163.8991846023634,3,2,-5.36403469861353,0.7077633637968433,1
779,720.0365365460743,823.0035744469347,79.41627088376096,8.465103956894819,1,3,9.478474515912708,0.8829470999053262,3
780,641.1476328852973,235.03129881191865,20.246754209575002,254.1744591715343,3,1,-7.655726206466763,0.27798691620118177,1
781,693.9484444671,652.2811128184462,95.90439968714077,25.2328369300664,4,4,11.730975380849635,0.1803909018294848,2
782,542.7244433475962,405.1971425753297,50.24027934801267,174.07365936849047,3,2,-14.742305126538051,0.7605054237190636,0
783,251.79905890695275,596.0435954776472,91.69787490185027,64.47323178407146,2,2,-28.684167453876224,0.18354172376564948,0
784,345.69599350391945,107.45055262890813,70.67652818616311,99.95518379127483,4,1,26.86725088727721,0.04125516036295662,3
785,181.59771680142566,16.912799921607323,72.2433423022413,164.71321712423924,4,2,-29.017934157595032,0.6192432203827789,1
786,908.4505613336283,909.5644273803011,8.504362130607113,111.3042740734653,2,4,19.445957378010426,0.23975141630535024,2
787,583.3917947661205,269.6300087671828,21.999112689693067,63.8892450274377,4,3,-19.851744400651572,0.1718104089285597,2
788,400.8514167636399,819.677002780459,0.8814833294472635,85.2837776539728,4,1,-6.466786283878328,0.9816027417145062,1
789,462.0058036441327,999.3503004722002,71.61276404767375,87.09476981540996,2,2,19.34954259036335,0.29186498339972766,0
790,947.2833396118153,211.43125799891115,34.443828842851,244.6275956495945,4,2,-17.64407098125928,0.9034432902155357,1
791,153.3514031160802,265.1707411833556,78.66525160763467,203.64631906048,4,4,21.94245633150215,0.1782187658886043,0
792,586.2298320167972,662.8597876346657,33.893621993702624,116.92993672724702,4,3,-0.1344636538859163,0.8189771320624352,1
793,505.888678884466,965.4486346006213,81.93337522988611,50.95433468704785,4,4,-8.030792236963407,0.502018873048482,0
794,611.4542354346478,915.8143481907439,13.0698253748313,206.80910811697728,3,3,9.746264804180171,0.07859476911599528,3
795,18.110183820840508,502.8755200655849,17.33731567575082,40.081530260135246,4,4,-9.516616681142548,0.7336052936435724,2
796,872.1239089441515,795.1102825267246,34.08765395839365,53.66786537121087,4,3,-9.162698460218579,0.89207337173478,1
797,932.1182824836123,135.74585309990107,40.84873888822733,93.33341491923854,4,2,14.01158345629819,0.16301699033552153,0
798,565.1331835892089,977.4381842040123,34.87028108429784,224.48878994225748,3,2,-11.410066527653527,0.7255902423361753,0
799,696.6508238768922,964.3532340359865,76.36470325232199,33.60560050169811,1,2,-17.953641098734494,0.4450525190731238,0
800,922.4993811772957,163.72895787917096,9.695139262671471,31.16971917790415,4,1,18.458767679794327,0.7538704532567183,3
801,707.2386343133986,299.42312480310665,35.12170196384881,125.96362201784282,1,3,18.322262023633904,0.7139279481853057,0
802,152.53904291426136,100.15499750676693,83.72399995154593,70.48468797888705,1,1,-0.1448577775878448,0.026600230463005414,2
803,576.2883601668132,271.7175988981797,6.679707726217199,145.02562512028078,2,3,1.5993369697773048,0.17872103596715516,3
804,606.7150463828559,815.9557894152066,94.23435076713574,115.16735459422199,2,2,11.764597546058319,0.4710272429322744,0
805,424.130671302386,378.31560716525945,98.63168422720129,110.91457211956029,1,1,0.5564575057460068,0.9335941719120803,2
806,736.4442356247229,88.39696714675837,8.856817382508009,28.55310747418329,3,1,-4.97760246184605,0.3420734567548015,0
807,934.3670147690149,342.22552477890457,29.127252225573695,35.967671013709236,4,4,29.693651597804745,0.6288734702801819,2
808,925.5685129067763,981.3833342412801,37.24006660353562,209.37503724894677,4,3,-21.141574328846463,0.012083745514428812,2
809,450.8393714041321,629.6835952592029,77.6391368652726,225.90009808079483,4,4,5.563678754391638,0.7111269215469441,0
810,113.23804584075525,416.16094640615773,59.59268121167338,59.84430088573881,2,1,23.15178156453962,0.6030682627528046,2
811,984.8411989623346,166.53851349727,64.43657004925673,28.932427888816107,2,1,11.232902470866883,0.7153947466157659,1
812,838.8980864459342,986.1767972836948,75.7509822818506,13.621251343300205,4,2,22.855397945294307,0.9046606130249449,0
813,124.66268120326684,820.8490092631288,11.797899943702571,155.11589150418368,1,4,-9.819916778719644,0.14649893311781004,1
814,920.8418826173723,281.4773024509194,83.32094569102624,182.4150691875524,2,4,-13.680421424385646,0.2615895960080671,2
815,869.8963620621283,70.06869572118946,70.5619804180144,95.06654724681741,4,4,21.076343214126283,0.995780892168142,3
816,518.8380571260722,56.62555737755803,57.73417251963703,173.3173462101131,1,3,-6.353125428872367,0.15628395850962695,3
817,591.2754357449293,120.37814950553383,88.97353347830567,181.80449796767917,4,1,12.580939383438675,0.7206270065260263,2
818,399.00270387013023,580.7685836144217,70.03063538838072,238.51228175621085,2,4,-21.135085295153146,0.7250759105109018,1
819,54.76163882203133,928.7634212054924,20.16999626310254,16.54277764795235,3,2,15.350287522600482,0.6829937462355694,0
820,335.19724164590093,496.74342800598447,42.97453810756667,49.03438942392535,3,1,2.93895894149216,0.22744058931457767,3
821,802.8534485980115,842.9454824561972,49.404286693573326,17.474126837231974,2,2,-13.883301605372345,0.21513406321387074,1
822,4.632023004602859,445.8866198598078,5.521762675040565,221.33845300070817,1,1,-0.32976216246569834,0.666341068034788,3
823,333.49917169114417,708.5835457678253,95.46375133600557,202.10972580855997,4,2,11.816617550382212,0.18625018445921604,3
824,398.1686935909433,731.8727372865009,12.857726079687847,146.53372800856894,2,4,-29.28681546915698,0.6615633317405374,2
825,537.3956029379228,173.96370590333865,69.74612672267268,21.334169563051706,1,4,8.248023528847767,0.49252828202531806,0
826,919.8556164127605,361.2160589758118,50.62310360908802,69.6946514566985,4,2,2.4954466963964634,0.3866288676493841,1
